Purchase Date,Purchaser Name,Political Party,Amount,Redemption Date
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,DIVI S LABORATORIES LIMITED,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,FORCE MOTORS LTD,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,FORCE MOTORS LTD,BHARTIYA JANTA PARTY,10000000.0,2023-10-13
2023-10-11,FORCE MOTORS LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,FORCE MOTORS LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,AJAY SARAF,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,AJAY SARAF,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-06,HIMALAYAN ENDEAVOUR PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-06,HIMALAYAN ENDEAVOUR PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-11,FORCE MOTORS LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,GOODLUCK INDIA LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,GOODLUCK INDIA LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,AJAY SARAF,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-06,HIMALAYAN ENDEAVOUR PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-11,GOODLUCK INDIA LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,HIMANGA MERCANTILES PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,HARIJAN HIRIBAI,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MAHABIR BANKA,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-06,HIMALAYAN ENDEAVOUR PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-06,HIMALAYAN ENDEAVOUR PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-06,MONALISA BOTTLING INDUSTRIES PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-06,MONALISA BOTTLING INDUSTRIES PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-11,MANVAR DEVABHAI,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-06,MONALISA BOTTLING INDUSTRIES PVT LTD,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",100000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MANVAR SAVABHAI,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MANVAR SAVABHAI,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MANVAR SAVABHAI,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MANVAR SAVABHAI,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MANVAR SAVABHAI,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-07,MKJ ENTERPRISES LIMITED,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-06,MONALISA BOTTLING INDUSTRIES PVT LTD,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-07,RAUNAK PROPERTIES PVT. LTD,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-07,RAUNAK PROPERTIES PVT. LTD,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-07,RAUNAK PROPERTIES PVT. LTD,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-06,MONALISA BOTTLING INDUSTRIES PVT LTD,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-06,VIVEK BANSAL,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-06,VIVEK BANSAL,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-06,VIVEK BANSAL,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-06,VIVEK BANSAL,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,TELUGU DESAM PARTY,1000000.0,2023-10-13
2023-10-06,VIVEK BANSAL,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-06,VIVEK BANSAL,TELUGU DESAM PARTY,100000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,NUVOCO VISTAS CORP. LTD,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,NUVOCO VISTAS CORP. LTD,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,NUVOCO VISTAS CORP. LTD,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,PUJA COAL PRIVATE LIMITED,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,PURULIA BOTTLING PVT LTD,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,RATHOD LAKHIBEN,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,RAUNAK GUPTA,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,SANDEEP AUTO LINES,TELUGU DESAM PARTY,10000000.0,2023-10-13
2023-10-11,SANDEEP AUTO LINES,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-06,VIVEK BANSAL,ALL INDIA TRINAMOOL CONGRESS,100000.0,2023-10-16
2023-10-07,ABHRAJIT MITRA,ALL INDIA TRINAMOOL CONGRESS,100000.0,2023-10-16
2023-10-07,ABHRAJIT MITRA,ALL INDIA TRINAMOOL CONGRESS,100000.0,2023-10-16
2023-10-07,ABHRAJIT MITRA,ALL INDIA TRINAMOOL CONGRESS,100000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-07,ABHRAJIT MITRA,ALL INDIA TRINAMOOL CONGRESS,100000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-11,SENGUPTA AND SENGUPTA PVT LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-11,SI AIR SPRINGS PRIVATE LTD,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-11,THE ASSOCIATED AUTO PARTS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-09,CASTLE LIQUORS PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-09,GALAXY C.S. BOTTLING PLANT,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,TVS MOBILITY PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,VIKAS PARASRAMPURIA,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,WESTWELL GASES PRIVATE LIMITED,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,YASHODA SUPER SPECIALITY HOSPITAL,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,YASHODA SUPER SPECIALITY HOSPITAL,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,YASHODA SUPER SPECIALITY HOSPITAL,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,YASHODA SUPER SPECIALITY HOSPITAL,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,YASHODA SUPER SPECIALITY HOSPITAL,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-11,YASHODA SUPER SPECIALITY HOSPITAL,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,ANITA HEMANT SHAH,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,APARNA FARMS AND ESTATES LLP,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,APARNA FARMS AND ESTATES LLP,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,APARNA FARMS AND ESTATES LLP,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,APARNA FARMS AND ESTATES LLP,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-12,APARNA FARMS AND ESTATES LLP,ALL INDIA TRINAMOOL CONGRESS,10000000.0,2023-10-16
2023-10-09,GALAXY C.S. BOTTLING PLANT,ALL INDIA TRINAMOOL CONGRESS,1000000.0,2023-10-16
